vehicle_id,vehicle_type,enter_time_s,departure_time_s,travel_time_s,route_distance_m,distance_traveled_m,accumulated_waiting_time_s,custom_wait_s,moving_time_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,moving_fraction,schedule_efficiency,completed_trip,trip_status
82166_389_0,pkw,26385.0,26414.0,29.0,,425.625,0.0,0.0,29.0,1.428,,,0.0,1.0,,True,completed
181532_431_0,pkw,26390.0,26420.0,30.0,,154.834,9.0,9.0,21.0,18.374,,,0.3,0.7,,True,completed
172772_426_0,pkw,26409.0,26422.0,13.0,,158.791,0.0,0.0,13.0,1.915,,,0.0,1.0,,True,completed
158141_421_0,pkw,26395.0,26432.0,37.0,,435.077,0.0,0.0,37.0,2.425,,,0.0,1.0,,True,completed
178553_430_0,pkw,26397.0,26434.0,37.0,,443.889,0.0,0.0,37.0,4.949,,,0.0,1.0,,True,completed
142215_415_0,pkw,26399.0,26435.0,36.0,,434.758,0.0,0.0,36.0,4.292,,,0.0,1.0,,True,completed
53404_371_0,pkw,26401.0,26435.0,34.0,,430.288,0.0,0.0,34.0,1.544,,,0.0,1.0,,True,completed
191859_435_0,pkw,26416.0,26440.0,24.0,,185.463,7.0,7.0,17.0,14.444,,,0.2917,0.7083,,True,completed
173046_427_0,pkw,26405.0,26441.0,36.0,,193.217,18.0,18.0,18.0,26.011,,,0.5,0.5,,True,completed
116224_404_0,pkw,26425.0,26443.0,18.0,,203.153,0.0,1.0,17.0,6.64,,,0.0556,0.9444,,True,completed
145696_416_0,pkw,26428.0,26444.0,16.0,,192.103,0.0,0.0,16.0,4.635,,,0.0,1.0,,True,completed
185227_432_0,pkw,26434.0,26446.0,12.0,,190.889,0.0,0.0,12.0,1.652,,,0.0,1.0,,True,completed
156189_420_0,pkw,26429.0,26449.0,20.0,,188.643,0.0,1.0,19.0,10.002,,,0.05,0.95,,True,completed
169383_426_0,pkw,26435.0,26449.0,14.0,,197.62,0.0,0.0,14.0,2.381,,,0.0,1.0,,True,completed
92274_392_0,pkw,26436.0,26449.0,13.0,,196.673,0.0,0.0,13.0,0.911,,,0.0,1.0,,True,completed
179055_430_0,pkw,26437.0,26450.0,13.0,,189.114,0.0,0.0,13.0,2.636,,,0.0,1.0,,True,completed
149975_417_0,pkw,26435.0,26451.0,16.0,,197.114,0.0,0.0,16.0,5.831,,,0.0,1.0,,True,completed
157367_421_0,pkw,26438.0,26452.0,14.0,,199.353,0.0,0.0,14.0,4.235,,,0.0,1.0,,True,completed
83577_390_0,pkw,26440.0,26453.0,13.0,,190.814,0.0,0.0,13.0,3.229,,,0.0,1.0,,True,completed
123979_406_0,pkw,26442.0,26454.0,12.0,,181.998,0.0,0.0,12.0,3.651,,,0.0,1.0,,True,completed
164320_422_0,pkw,26441.0,26454.0,13.0,,197.347,0.0,0.0,13.0,0.54,,,0.0,1.0,,True,completed
173015_426_0,pkw,26433.0,26456.0,23.0,,170.71,4.0,4.0,19.0,12.568,,,0.1739,0.8261,,True,completed
165876_424_0,pkw,26437.0,26459.0,22.0,,176.236,1.0,1.0,21.0,11.457,,,0.0455,0.9545,,True,completed
131058_409_0,pkw,26438.0,26460.0,22.0,,146.457,5.0,5.0,17.0,11.681,,,0.2273,0.7727,,True,completed
118434_405_0,pkw,26439.0,26461.0,22.0,,171.347,0.0,0.0,22.0,9.741,,,0.0,1.0,,True,completed
178534_430_0,pkw,26416.0,26461.0,45.0,,446.292,2.0,2.0,43.0,9.617,,,0.0444,0.9556,,True,completed
130643_409_0,pkw,26440.0,26462.0,22.0,,147.849,4.0,4.0,18.0,11.416,,,0.1818,0.8182,,True,completed
185869_432_0,pkw,26422.0,26462.0,40.0,,432.682,0.0,0.0,40.0,7.881,,,0.0,1.0,,True,completed
97861_395_0,pkw,26425.0,26464.0,39.0,,436.129,0.0,0.0,39.0,3.882,,,0.0,1.0,,True,completed
104234_397_0,pkw,26427.0,26465.0,38.0,,462.86,1.0,1.0,37.0,9.299,,,0.0263,0.9737,,True,completed
171071_426_0,pkw,26430.0,26465.0,35.0,,427.359,0.0,0.0,35.0,2.624,,,0.0,1.0,,True,completed
200602_437_0,pkw,26432.0,26469.0,37.0,,457.533,0.0,0.0,37.0,5.203,,,0.0,1.0,,True,completed
167945_425_0,pkw,26444.0,26472.0,28.0,,195.431,10.0,11.0,17.0,18.645,,,0.3929,0.6071,,True,completed
174028_427_0,pkw,26430.0,26472.0,42.0,,164.601,19.0,19.0,23.0,30.481,,,0.4524,0.5476,,True,completed
186289_432_0,pkw,26442.0,26472.0,30.0,,177.981,4.0,4.0,26.0,19.218,,,0.1333,0.8667,,True,completed
159102_421_0,pkw,26446.0,26474.0,28.0,,200.211,9.0,9.0,19.0,16.531,,,0.3214,0.6786,,True,completed
177207_429_0,pkw,26441.0,26474.0,33.0,,193.314,6.0,6.0,27.0,22.115,,,0.1818,0.8182,,True,completed
168011_425_0,pkw,26445.0,26475.0,30.0,,166.143,2.0,2.0,28.0,19.905,,,0.0667,0.9333,,True,completed
201635_438_0,pkw,26449.0,26475.0,26.0,,187.766,3.0,3.0,23.0,15.782,,,0.1154,0.8846,,True,completed
115123_403_0,pkw,26444.0,26476.0,32.0,,202.426,4.0,4.0,28.0,20.436,,,0.125,0.875,,True,completed
158192_421_0,pkw,26451.0,26477.0,26.0,,168.638,2.0,2.0,24.0,15.611,,,0.0769,0.9231,,True,completed
83716_390_0,pkw,26455.0,26477.0,22.0,,198.974,0.0,1.0,21.0,11.912,,,0.0455,0.9545,,True,completed
194747_436_0,pkw,26442.0,26481.0,39.0,,442.034,0.0,0.0,39.0,7.612,,,0.0,1.0,,True,completed
137478_412_0,pkw,26426.0,26482.0,56.0,,460.391,15.0,15.0,41.0,22.149,,,0.2679,0.7321,,True,completed
68057_381_0,pkw,26434.0,26482.0,48.0,,459.273,0.0,0.0,48.0,4.795,,,0.0,1.0,,True,completed
211311_442_0,pkw,26444.0,26483.0,39.0,,444.782,0.0,0.0,39.0,11.246,,,0.0,1.0,,True,completed
197106_436_0,pkw,26449.0,26485.0,36.0,,432.975,0.0,0.0,36.0,1.715,,,0.0,1.0,,True,completed
186423_432_0,pkw,26475.0,26488.0,13.0,,188.845,0.0,0.0,13.0,1.858,,,0.0,1.0,,True,completed
169788_426_0,pkw,26476.0,26489.0,13.0,,196.538,0.0,0.0,13.0,1.506,,,0.0,1.0,,True,completed
186205_432_0,pkw,26481.0,26491.0,10.0,,184.293,0.0,0.0,10.0,0.356,,,0.0,1.0,,True,completed
163326_422_0,pkw,26479.0,26493.0,14.0,,199.711,0.0,0.0,14.0,0.57,,,0.0,1.0,,True,completed
180573_430_0,pkw,26453.0,26495.0,42.0,,188.397,9.0,9.0,33.0,31.837,,,0.2143,0.7857,,True,completed
177265_429_0,pkw,26461.0,26497.0,36.0,,187.968,7.0,7.0,29.0,27.012,,,0.1944,0.8056,,True,completed
173602_427_0,pkw,26470.0,26508.0,38.0,,445.581,0.0,0.0,38.0,2.68,,,0.0,1.0,,True,completed
155212_420_0,pkw,26474.0,26511.0,37.0,,436.503,0.0,0.0,37.0,4.644,,,0.0,1.0,,True,completed
179115_430_0,pkw,26472.0,26512.0,40.0,,437.083,0.0,0.0,40.0,1.879,,,0.0,1.0,,True,completed
204221_440_0,pkw,26476.0,26513.0,37.0,,445.729,0.0,0.0,37.0,7.688,,,0.0,1.0,,True,completed
144043_416_0,pkw,26478.0,26514.0,36.0,,436.561,0.0,0.0,36.0,6.984,,,0.0,1.0,,True,completed
172041_426_0,pkw,26475.0,26514.0,39.0,,463.475,1.0,1.0,38.0,8.606,,,0.0256,0.9744,,True,completed
94331_393_0,pkw,26492.0,26521.0,29.0,,436.977,0.0,0.0,29.0,1.21,,,0.0,1.0,,True,completed
195823_436_0,pkw,26482.0,26522.0,40.0,,434.91,0.0,0.0,40.0,1.972,,,0.0,1.0,,True,completed
181090_431_0,pkw,26491.0,26523.0,32.0,,438.957,0.0,0.0,32.0,1.79,,,0.0,1.0,,True,completed
104840_398_0,pkw,26497.0,26529.0,32.0,,426.361,0.0,0.0,32.0,1.242,,,0.0,1.0,,True,completed
40062_360_0,pkw,26493.0,26529.0,36.0,,446.52,0.0,0.0,36.0,2.075,,,0.0,1.0,,True,completed
164467_422_0,pkw,26495.0,26530.0,35.0,,438.216,0.0,0.0,35.0,2.758,,,0.0,1.0,,True,completed
115512_403_0,pkw,26497.0,26532.0,35.0,,445.572,0.0,0.0,35.0,2.499,,,0.0,1.0,,True,completed
146478_416_0,pkw,26505.0,26538.0,33.0,,441.268,0.0,0.0,33.0,2.138,,,0.0,1.0,,True,completed
198106_436_0,pkw,26529.0,26542.0,13.0,,162.075,0.0,0.0,13.0,2.268,,,0.0,1.0,,True,completed
119139_405_0,pkw,26483.0,26543.0,60.0,,703.192,0.0,0.0,60.0,5.36,,,0.0,1.0,,True,completed
74484_385_0,pkw,26511.0,26543.0,32.0,,441.045,0.0,0.0,32.0,2.087,,,0.0,1.0,,True,completed
131090_409_0,pkw,26516.0,26545.0,29.0,,430.977,0.0,0.0,29.0,1.143,,,0.0,1.0,,True,completed
139036_413_0,pkw,26534.0,26548.0,14.0,,190.593,0.0,0.0,14.0,3.459,,,0.0,1.0,,True,completed
186999_432_0,pkw,26537.0,26550.0,13.0,,198.192,0.0,0.0,13.0,1.859,,,0.0,1.0,,True,completed
184714_431_0,pkw,26538.0,26551.0,13.0,,188.688,0.0,0.0,13.0,3.445,,,0.0,1.0,,True,completed
161516_421_0,pkw,26481.0,26552.0,71.0,,190.491,49.0,51.0,20.0,59.943,,,0.7183,0.2817,,True,completed
191303_435_0,pkw,26523.0,26552.0,29.0,,431.522,0.0,0.0,29.0,1.174,,,0.0,1.0,,True,completed
172220_426_0,pkw,26484.0,26553.0,69.0,,174.703,48.0,48.0,21.0,57.711,,,0.6957,0.3043,,True,completed
196360_436_0,pkw,26540.0,26553.0,13.0,,199.737,0.0,0.0,13.0,2.412,,,0.0,1.0,,True,completed
166993_424_0,pkw,26535.0,26556.0,21.0,,174.678,0.0,1.0,20.0,5.676,,,0.0476,0.9524,,True,completed
74794_385_0,pkw,26517.0,26557.0,40.0,,189.239,18.0,18.0,22.0,28.465,,,0.45,0.55,,True,completed
153330_420_0,pkw,26523.0,26559.0,36.0,,433.163,0.0,0.0,36.0,1.778,,,0.0,1.0,,True,completed
203991_439_0,pkw,26515.0,26560.0,45.0,,439.643,1.0,1.0,44.0,8.925,,,0.0222,0.9778,,True,completed
155067_420_0,pkw,26524.0,26562.0,38.0,,445.453,0.0,0.0,38.0,11.156,,,0.0,1.0,,True,completed
192872_435_0,pkw,26530.0,26563.0,33.0,,437.201,0.0,0.0,33.0,3.087,,,0.0,1.0,,True,completed
151154_418_0,pkw,26540.0,26567.0,27.0,,201.111,5.0,5.0,22.0,16.933,,,0.1852,0.8148,,True,completed
190104_434_0,pkw,26523.0,26568.0,45.0,,454.704,2.0,2.0,43.0,13.161,,,0.0444,0.9556,,True,completed
143401_415_0,pkw,26532.0,26569.0,37.0,,446.488,0.0,0.0,37.0,2.396,,,0.0,1.0,,True,completed
120913_405_0,pkw,26534.0,26570.0,36.0,,437.802,0.0,0.0,36.0,3.97,,,0.0,1.0,,True,completed
178950_430_0,pkw,26527.0,26571.0,44.0,,431.244,0.0,0.0,44.0,2.527,,,0.0,1.0,,True,completed
61393_376_0,pkw,26537.0,26571.0,34.0,,428.8,0.0,0.0,34.0,5.325,,,0.0,1.0,,True,completed
98108_395_0,pkw,26542.0,26575.0,33.0,,438.204,0.0,0.0,33.0,1.667,,,0.0,1.0,,True,completed
159128_421_0,pkw,26544.0,26576.0,32.0,,444.309,0.0,0.0,32.0,2.102,,,0.0,1.0,,True,completed
123108_406_0,pkw,26565.0,26578.0,13.0,,192.128,0.0,0.0,13.0,2.518,,,0.0,1.0,,True,completed
176845_429_0,pkw,26567.0,26579.0,12.0,,200.619,0.0,0.0,12.0,0.495,,,0.0,1.0,,True,completed
206714_440_0,pkw,26540.0,26581.0,41.0,,428.417,4.0,4.0,37.0,11.69,,,0.0976,0.9024,,True,completed
130204_409_0,pkw,26571.0,26582.0,11.0,,182.983,0.0,0.0,11.0,0.284,,,0.0,1.0,,True,completed
155883_420_0,pkw,26572.0,26585.0,13.0,,190.29,0.0,0.0,13.0,0.483,,,0.0,1.0,,True,completed
181870_431_0,pkw,26573.0,26585.0,12.0,,185.034,0.0,0.0,12.0,0.369,,,0.0,1.0,,True,completed
196109_436_0,pkw,26569.0,26587.0,18.0,,198.382,0.0,1.0,17.0,4.254,,,0.0556,0.9444,,True,completed
95554_394_0,pkw,26544.0,26591.0,47.0,,444.002,9.0,10.0,37.0,15.434,,,0.2128,0.7872,,True,completed
172308_426_0,pkw,26546.0,26593.0,47.0,,445.369,5.0,5.0,42.0,12.462,,,0.1064,0.8936,,True,completed
119240_405_0,pkw,26548.0,26594.0,46.0,,435.551,3.0,3.0,43.0,19.606,,,0.0652,0.9348,,True,completed
202009_438_0,pkw,26558.0,26596.0,38.0,,446.463,2.0,2.0,36.0,13.103,,,0.0526,0.9474,,True,completed
155263_420_0,pkw,26560.0,26597.0,37.0,,438.456,0.0,0.0,37.0,7.887,,,0.0,1.0,,True,completed
185990_432_0,pkw,26586.0,26599.0,13.0,,193.671,0.0,0.0,13.0,2.185,,,0.0,1.0,,True,completed
192379_435_0,pkw,26587.0,26601.0,14.0,,184.067,0.0,0.0,14.0,0.561,,,0.0,1.0,,True,completed
148973_417_0,pkw,26579.0,26602.0,23.0,,193.775,3.0,3.0,20.0,12.909,,,0.1304,0.8696,,True,completed
194226_436_0,pkw,26583.0,26602.0,19.0,,190.386,0.0,0.0,19.0,7.765,,,0.0,1.0,,True,completed
154448_420_0,pkw,26578.0,26603.0,25.0,,197.934,4.0,4.0,21.0,12.849,,,0.16,0.84,,True,completed
171964_426_0,pkw,26547.0,26604.0,57.0,,442.842,14.0,14.0,43.0,21.612,,,0.2456,0.7544,,True,completed
126929_407_0,pkw,26562.0,26605.0,43.0,,464.549,0.0,0.0,43.0,8.53,,,0.0,1.0,,True,completed
139710_413_0,pkw,26590.0,26606.0,16.0,,168.891,0.0,0.0,16.0,5.213,,,0.0,1.0,,True,completed
143358_415_0,pkw,26575.0,26606.0,31.0,,454.68,0.0,0.0,31.0,3.418,,,0.0,1.0,,True,completed
169233_425_0,pkw,26586.0,26610.0,24.0,,140.257,9.0,10.0,14.0,14.238,,,0.4167,0.5833,,True,completed
163242_422_0,pkw,26562.0,26611.0,49.0,,439.535,6.0,6.0,43.0,20.698,,,0.1224,0.8776,,True,completed
120811_405_0,pkw,26589.0,26612.0,23.0,,146.622,7.0,7.0,16.0,14.688,,,0.3043,0.6957,,True,completed
168981_425_0,pkw,26570.0,26612.0,42.0,,430.649,5.0,5.0,37.0,14.463,,,0.119,0.881,,True,completed
206443_440_0,pkw,26580.0,26613.0,33.0,,435.329,0.0,0.0,33.0,1.533,,,0.0,1.0,,True,completed
159997_421_0,pkw,26572.0,26614.0,42.0,,438.164,3.0,3.0,39.0,14.51,,,0.0714,0.9286,,True,completed
202246_438_0,pkw,26600.0,26615.0,15.0,,159.29,0.0,0.0,15.0,3.578,,,0.0,1.0,,True,completed
153114_420_0,pkw,26575.0,26616.0,41.0,,439.526,0.0,0.0,41.0,3.008,,,0.0,1.0,,True,completed
172886_426_0,pkw,26577.0,26617.0,40.0,,431.963,0.0,0.0,40.0,14.887,,,0.0,1.0,,True,completed
218594_446_0,pkw,26612.0,26617.0,5.0,,80.809,0.0,0.0,5.0,0.106,,,0.0,1.0,,True,completed
155483_420_0,pkw,26568.0,26618.0,50.0,,458.444,9.0,9.0,41.0,21.382,,,0.18,0.82,,True,completed
109546_401_0,pkw,26574.0,26620.0,46.0,,456.81,2.0,2.0,44.0,19.106,,,0.0435,0.9565,,True,completed
175306_428_0,pkw,26584.0,26620.0,36.0,,402.346,0.0,0.0,36.0,10.567,,,0.0,1.0,,True,completed
172669_426_0,pkw,26593.0,26621.0,28.0,,195.765,7.0,7.0,21.0,17.095,,,0.25,0.75,,True,completed
201047_437_0,pkw,26599.0,26621.0,22.0,,189.053,3.0,3.0,19.0,10.23,,,0.1364,0.8636,,True,completed
153284_420_0,pkw,26576.0,26623.0,47.0,,451.941,6.0,6.0,41.0,13.1,,,0.1277,0.8723,,True,completed
159252_421_0,pkw,26601.0,26623.0,22.0,,193.931,1.0,1.0,21.0,10.846,,,0.0455,0.9545,,True,completed
157327_421_0,pkw,26599.0,26625.0,26.0,,201.758,4.0,4.0,22.0,13.482,,,0.1538,0.8462,,True,completed
172588_426_0,pkw,26605.0,26626.0,21.0,,194.035,0.0,0.0,21.0,9.97,,,0.0,1.0,,True,completed
202023_438_0,pkw,26603.0,26626.0,23.0,,175.402,0.0,0.0,23.0,12.344,,,0.0,1.0,,True,completed
177075_429_0,pkw,26602.0,26627.0,25.0,,202.417,3.0,3.0,22.0,11.657,,,0.12,0.88,,True,completed
116773_404_0,pkw,26576.0,26628.0,52.0,,458.716,7.0,7.0,45.0,18.031,,,0.1346,0.8654,,True,completed
154418_420_0,pkw,26609.0,26628.0,19.0,,202.316,0.0,0.0,19.0,8.174,,,0.0,1.0,,True,completed
199461_437_0,pkw,26609.0,26628.0,19.0,,194.135,0.0,0.0,19.0,7.939,,,0.0,1.0,,True,completed
114840_403_0,pkw,26578.0,26629.0,51.0,,457.561,9.0,9.0,42.0,22.235,,,0.1765,0.8235,,True,completed
180862_431_0,pkw,26614.0,26629.0,15.0,,186.836,0.0,0.0,15.0,4.735,,,0.0,1.0,,True,completed
141719_415_0,pkw,26616.0,26631.0,15.0,,196.94,0.0,0.0,15.0,3.905,,,0.0,1.0,,True,completed
144022_416_0,pkw,26580.0,26631.0,51.0,,465.888,6.0,6.0,45.0,24.449,,,0.1176,0.8824,,True,completed
178981_430_0,pkw,26618.0,26631.0,13.0,,202.956,0.0,0.0,13.0,2.064,,,0.0,1.0,,True,completed
199832_437_0,pkw,26612.0,26631.0,19.0,,187.396,0.0,0.0,19.0,6.786,,,0.0,1.0,,True,completed
126538_407_0,pkw,26620.0,26632.0,12.0,,193.57,0.0,0.0,12.0,1.968,,,0.0,1.0,,True,completed
137018_412_0,pkw,26618.0,26633.0,15.0,,200.669,0.0,0.0,15.0,2.332,,,0.0,1.0,,True,completed
168129_425_0,pkw,26620.0,26634.0,14.0,,191.747,0.0,0.0,14.0,2.565,,,0.0,1.0,,True,completed
154330_420_0,pkw,26622.0,26636.0,14.0,,202.847,0.0,0.0,14.0,3.253,,,0.0,1.0,,True,completed
135176_411_0,pkw,26587.0,26640.0,53.0,,434.792,13.0,13.0,40.0,22.136,,,0.2453,0.7547,,True,completed
179661_430_0,pkw,26596.0,26640.0,44.0,,439.492,6.0,6.0,38.0,15.796,,,0.1364,0.8636,,True,completed
178506_430_0,pkw,26581.0,26641.0,60.0,,186.916,26.0,26.0,34.0,47.745,,,0.4333,0.5667,,True,completed
122646_406_0,pkw,26589.0,26642.0,53.0,,432.567,13.0,13.0,40.0,24.304,,,0.2453,0.7547,,True,completed
102516_396_0,pkw,26599.0,26643.0,44.0,,180.868,19.0,19.0,25.0,33.254,,,0.4318,0.5682,,True,completed
126395_407_0,pkw,26603.0,26644.0,41.0,,438.166,2.0,2.0,39.0,11.373,,,0.0488,0.9512,,True,completed
69734_381_0,pkw,26595.0,26645.0,50.0,,453.776,0.0,0.0,50.0,7.663,,,0.0,1.0,,True,completed
168558_425_0,pkw,26605.0,26646.0,41.0,,444.284,0.0,0.0,41.0,7.341,,,0.0,1.0,,True,completed
198317_436_0,pkw,26600.0,26646.0,46.0,,400.274,4.0,4.0,42.0,14.948,,,0.087,0.913,,True,completed
181412_431_0,pkw,26610.0,26647.0,37.0,,435.538,0.0,0.0,37.0,4.282,,,0.0,1.0,,True,completed
190451_434_0,pkw,26618.0,26654.0,36.0,,431.786,0.0,0.0,36.0,2.063,,,0.0,1.0,,True,completed
145383_416_0,pkw,26623.0,26656.0,33.0,,427.64,0.0,0.0,33.0,1.783,,,0.0,1.0,,True,completed
85301_390_0,pkw,26583.0,26661.0,78.0,,467.0,25.0,25.0,53.0,46.131,,,0.3205,0.6795,,True,completed
181130_431_0,pkw,26593.0,26669.0,76.0,,671.407,12.0,12.0,64.0,23.284,,,0.1579,0.8421,,True,completed
214993_445_0,pkw,26631.0,26671.0,40.0,,445.557,0.0,0.0,40.0,12.453,,,0.0,1.0,,True,completed
186090_432_0,pkw,26639.0,26672.0,33.0,,431.753,0.0,0.0,33.0,1.553,,,0.0,1.0,,True,completed
214686_445_0,pkw,26627.0,26672.0,45.0,,431.631,0.0,0.0,45.0,2.715,,,0.0,1.0,,True,completed
71443_383_0,pkw,26633.0,26673.0,40.0,,441.438,0.0,0.0,40.0,4.837,,,0.0,1.0,,True,completed
157683_421_0,pkw,26635.0,26674.0,39.0,,432.929,0.0,0.0,39.0,6.055,,,0.0,1.0,,True,completed
190466_434_0,pkw,26637.0,26676.0,39.0,,441.73,0.0,0.0,39.0,8.329,,,0.0,1.0,,True,completed
137134_412_0,pkw,26647.0,26680.0,33.0,,409.108,0.0,0.0,33.0,6.345,,,0.0,1.0,,True,completed
92127_392_0,pkw,26641.0,26680.0,39.0,,394.016,3.0,3.0,36.0,13.189,,,0.0769,0.9231,,True,completed
194257_436_0,pkw,26624.0,26681.0,57.0,,196.954,39.0,40.0,17.0,44.835,,,0.7018,0.2982,,True,completed
212753_443_0,pkw,26627.0,26681.0,54.0,,192.992,37.0,37.0,17.0,44.459,,,0.6852,0.3148,,True,completed
196735_436_0,pkw,26643.0,26682.0,39.0,,186.998,16.0,17.0,22.0,29.21,,,0.4359,0.5641,,True,completed
202497_438_0,pkw,26646.0,26682.0,36.0,,183.934,15.0,16.0,20.0,26.423,,,0.4444,0.5556,,True,completed
208082_441_0,pkw,26649.0,26684.0,35.0,,191.182,12.0,12.0,23.0,22.983,,,0.3429,0.6571,,True,completed
189897_434_0,pkw,26653.0,26685.0,32.0,,200.221,10.0,10.0,22.0,20.256,,,0.3125,0.6875,,True,completed
147570_416_0,pkw,26662.0,26686.0,24.0,,189.618,1.0,1.0,23.0,13.233,,,0.0417,0.9583,,True,completed
190771_435_0,pkw,26658.0,26686.0,28.0,,196.46,6.0,6.0,22.0,16.653,,,0.2143,0.7857,,True,completed
157491_421_0,pkw,26641.0,26690.0,49.0,,440.852,8.0,8.0,41.0,15.262,,,0.1633,0.8367,,True,completed
199575_437_0,pkw,26649.0,26691.0,42.0,,409.869,1.0,1.0,41.0,13.225,,,0.0238,0.9762,,True,completed
205417_440_0,pkw,26645.0,26691.0,46.0,,434.478,4.0,4.0,42.0,9.897,,,0.087,0.913,,True,completed
206619_440_0,pkw,26643.0,26692.0,49.0,,445.239,7.0,7.0,42.0,14.832,,,0.1429,0.8571,,True,completed
88877_391_0,pkw,26648.0,26693.0,45.0,,435.532,4.0,4.0,41.0,15.509,,,0.0889,0.9111,,True,completed
156877_421_0,pkw,26650.0,26695.0,45.0,,443.463,3.0,3.0,42.0,12.602,,,0.0667,0.9333,,True,completed
184195_431_0,pkw,26661.0,26698.0,37.0,,357.297,3.0,3.0,34.0,12.092,,,0.0811,0.9189,,True,completed
142599_415_0,pkw,26665.0,26701.0,36.0,,189.634,10.0,10.0,26.0,26.328,,,0.2778,0.7222,,True,completed
132886_410_0,pkw,26672.0,26702.0,30.0,,186.889,9.0,9.0,21.0,19.661,,,0.3,0.7,,True,completed
229091_450_0,pkw,26667.0,26702.0,35.0,,399.288,0.0,0.0,35.0,12.516,,,0.0,1.0,,True,completed
201858_438_0,pkw,26693.0,26703.0,10.0,,138.429,0.0,0.0,10.0,0.386,,,0.0,1.0,,True,completed
101049_396_0,pkw,26679.0,26704.0,25.0,,195.995,4.0,4.0,21.0,13.159,,,0.16,0.84,,True,completed
209956_441_0,pkw,26664.0,26708.0,44.0,,391.623,3.0,3.0,41.0,18.181,,,0.0682,0.9318,,True,completed
116252_404_0,pkw,26670.0,26710.0,40.0,,441.534,0.0,1.0,39.0,6.035,,,0.025,0.975,,True,completed
214628_444_0,pkw,26666.0,26710.0,44.0,,432.204,1.0,1.0,43.0,9.424,,,0.0227,0.9773,,True,completed
204162_439_0,pkw,26668.0,26712.0,44.0,,436.838,0.0,0.0,44.0,13.949,,,0.0,1.0,,True,completed
123117_406_0,pkw,26671.0,26714.0,43.0,,444.749,0.0,0.0,43.0,14.818,,,0.0,1.0,,True,completed
155886_420_0,pkw,26673.0,26716.0,43.0,,440.521,0.0,0.0,43.0,12.763,,,0.0,1.0,,True,completed
214401_444_0,pkw,26674.0,26717.0,43.0,,429.56,0.0,0.0,43.0,13.292,,,0.0,1.0,,True,completed
188593_434_0,pkw,26676.0,26719.0,43.0,,440.89,0.0,0.0,43.0,13.016,,,0.0,1.0,,True,completed
99677_396_0,pkw,26674.0,26719.0,45.0,,441.659,4.0,4.0,41.0,15.93,,,0.0889,0.9111,,True,completed
199431_437_0,pkw,26678.0,26720.0,42.0,,431.01,0.0,0.0,42.0,11.118,,,0.0,1.0,,True,completed
162502_422_0,pkw,26681.0,26721.0,40.0,,444.47,3.0,3.0,37.0,12.409,,,0.075,0.925,,True,completed
199704_437_0,pkw,26677.0,26721.0,44.0,,446.849,4.0,4.0,40.0,14.482,,,0.0909,0.9091,,True,completed
110984_401_0,pkw,26680.0,26722.0,42.0,,434.781,0.0,0.0,42.0,12.216,,,0.0,1.0,,True,completed
150684_418_0,pkw,26681.0,26724.0,43.0,,426.771,6.0,6.0,37.0,13.183,,,0.1395,0.8605,,True,completed
170018_426_0,pkw,26682.0,26724.0,42.0,,444.243,0.0,0.0,42.0,11.136,,,0.0,1.0,,True,completed
207244_441_0,pkw,26684.0,26725.0,41.0,,433.563,0.0,0.0,41.0,11.665,,,0.0,1.0,,True,completed
85004_390_0,pkw,26664.0,26725.0,61.0,,457.451,9.0,9.0,52.0,18.039,,,0.1475,0.8525,,True,completed
133105_410_0,pkw,26683.0,26726.0,43.0,,441.713,0.0,0.0,43.0,11.43,,,0.0,1.0,,True,completed
155549_420_0,pkw,26684.0,26726.0,42.0,,431.866,3.0,3.0,39.0,12.845,,,0.0714,0.9286,,True,completed
211811_442_0,pkw,26672.0,26727.0,55.0,,677.268,0.0,0.0,55.0,9.852,,,0.0,1.0,,True,completed
186689_432_0,pkw,26688.0,26728.0,40.0,,447.654,0.0,0.0,40.0,9.598,,,0.0,1.0,,True,completed
208939_441_0,pkw,26686.0,26728.0,42.0,,434.852,3.0,3.0,39.0,10.593,,,0.0714,0.9286,,True,completed
141030_414_0,pkw,26692.0,26731.0,39.0,,195.039,15.0,15.0,24.0,28.655,,,0.3846,0.6154,,True,completed
212161_442_0,pkw,26674.0,26732.0,58.0,,399.968,17.0,17.0,41.0,34.091,,,0.2931,0.7069,,True,completed
136672_411_0,pkw,26708.0,26733.0,25.0,,197.09,4.0,4.0,21.0,13.35,,,0.16,0.84,,True,completed
165167_423_0,pkw,26678.0,26734.0,56.0,,400.528,12.0,12.0,44.0,31.771,,,0.2143,0.7857,,True,completed
206270_440_0,pkw,26690.0,26734.0,44.0,,360.64,3.0,3.0,41.0,13.279,,,0.0682,0.9318,,True,completed
76361_386_0,pkw,26716.0,26734.0,18.0,,186.669,0.0,0.0,18.0,8.21,,,0.0,1.0,,True,completed
169567_426_0,pkw,26701.0,26735.0,34.0,,426.703,0.0,0.0,34.0,1.755,,,0.0,1.0,,True,completed
185866_432_0,pkw,26696.0,26735.0,39.0,,396.031,0.0,0.0,39.0,15.585,,,0.0,1.0,,True,completed
127789_407_0,pkw,26704.0,26736.0,32.0,,392.032,0.0,0.0,32.0,8.155,,,0.0,1.0,,True,completed
